"","Label","Name","Country","Region","LonDD","LatDD","CalYrBP","Pollen_sum","Pollen_sum.2","Cerealia.t","CalYrBP.2"
"3886","TAPH","La Taphanel","France","Tb",2.68,45.27,"12339",235,443,0,"12339"
"3887","TAPH","La Taphanel","France","Tb",2.68,45.27,"12475",258,504,0,"12475"
"3888","TAPH","La Taphanel","France","Tb",2.68,45.27,"12691",349,663.5,4,"12691"
"3889","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"603/548/505",730,1114.5,32,"548"
"3890","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"-6.2893081761006284E-3",1301,1962.5,40,"-6.2893081761006284E-3"
"3891","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"-2.5641025641025641E-3",926,1397.5,28,"-2.5641025641025641E-3"
"3892","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"11/-12/-31",700,1063.25,40,"-12"
"3893","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"26/3/-16",731,1117.75,36,"3"
"3894","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"48/25/5",774,1256.75,84,"25"
"3895","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"63/39/20",763,1237.75,88,"39"
"3896","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"86/61/41",694,1069.5,48,"61"
"3897","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"101/75/55",750,1248.75,116,"75"
"3898","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"126/97/77",799,1319.5,92,"97"
"3899","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"144/113/93",697,1141.5,96,"113"
"3900","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"182/148/127",748,1198.75,68,"148"
"3901","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"221/185/162",754,1197.25,104,"185"
"3902","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"270/229/205",717,1116.5,28,"229"
"3903","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"312/267/242",701,1082,64,"267"
"3904","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"353/304/279",711,1078,32,"304"
"3905","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"360/312/285",657,972.5,4,"312"
"3906","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"376/327/300",706,1072.25,28,"327"
"3907","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"393/343/315",704,1034.5,20,"343"
"3908","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"401/350/322",647,972.5,28,"350"
"3909","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"418/366/337",670,978.75,12,"366"
"3910","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"471/417/385",693,1088.25,68,"417"
"3911","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"538/483/446",565,869,20,"483"
"3912","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"668/615/563",761,1227.5,36,"615"
"3913","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"684/631/577",680,1051.75,40,"631"
"3914","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"701/648/592",682,1046.75,12,"648"
"3915","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"733/680/621",760,1095.75,0,"680"
"3916","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"748/697/634",629,903.25,0,"697"
"3917","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"764/713/649",704,994,4,"713"
"3918","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"781/729/664",923,1282.25,0,"729"
"3919","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"797/745/678",857,1224,0,"745"
"3920","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"813/761/693",704,1009.75,8,"761"
"3921","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"846/793/723",915,1321.75,0,"793"
"3922","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"897/841/767",635,933.5,4,"841"
"3923","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"930/872/797",715,1073.25,12,"872"
"3924","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"963/904/827",662,996.5,4,"904"
"3925","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1012/951/872",718,1067.75,8,"951"
"3926","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1080/1015/933",678,989.25,0,"1015"
"3927","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1130/1064/981",951,1304.25,0,"1064"
"3928","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1172/1105/1023",730,1076.75,8,"1105"
"3929","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1225/1155/1072",642,923.75,0,"1155"
"3930","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1288/1215/1130",702,1062.5,8,"1215"
"3931","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1327/1251/1166",995,1434.25,0,"1251"
"3932","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1402/1321/1236",695,1019,8,"1321"
"3933","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1443/1360/1274",776,1095.25,0,"1360"
"3934","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1510/1425/1337",755,1091,0,"1425"
"3935","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1551/1464/1375",599,859,0,"1464"
"3936","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1613/1524/1434",911,1297.75,0,"1524"
"3937","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1689/1598/1506",679,1005.75,8,"1598"
"3938","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1778/1686/1591",718,1063.25,0,"1686"
"3939","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1871/1777/1680",748,1082.75,0,"1777"
"3940","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"1935/1840/1742",567,815,4,"1840"
"3941","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2012/1916/1818",771,1099,0,"1916"
"3942","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2065/1969/1870",681,971.75,0,"1969"
"3943","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2139/2042/1942",646,919.25,0,"2042"
"3944","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2204/2107/2007",674,968.25,0,"2107"
"3945","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2292/2194/2094",704,1001.25,0,"2194"
"3946","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2415/2317/2217",674,967.25,0,"2317"
"3947","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2545/2448/2347",683,979,0,"2448"
"3948","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2682/2586/2484",683,941.5,0,"2586"
"3949","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2829/2733/2630",623,893.75,4,"2733"
"3950","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"2945/2849/2744",632,918.5,4,"2849"
"3951","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"3109/3011/2902",644,901,12,"3011"
"3952","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"3286/3183/3070",887,1274.25,4,"3183"
"3953","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"3426/3318/3201",700,1017,0,"3318"
"3954","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"3523/3412/3293",900,1307.25,0,"3412"
"3955","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"3623/3508/3387",743,1080,0,"3508"
"3956","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"3779/3658/3533",688,1016.5,8,"3658"
"3957","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"3999/3869/3740",737,1071.75,0,"3869"
"3958","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"4114/3978/3847",673,1000.25,0,"3978"
"3959","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"4290/4149/4013",728,1057.75,0,"4149"
"3960","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"4473/4328/4186",864,1247.75,0,"4328"
"3961","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"4728/4578/4429",805,1144.25,0,"4578"
"3962","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"4896/4742/4590",799,1172.5,0,"4742"
"3963","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"5103/4946/4791",853,1236,0,"4946"
"3964","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"5468/5306/5151",1037,1535.5,0,"5306"
"3965","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"5774/5612/5458",718,1031.75,0,"5612"
"3966","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"6014/5853/5703",713,1083.25,0,"5853"
"3967","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"6262/6104/5959",731,1083.25,0,"6104"
"3968","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"6561/6409/6272",621,896.25,0,"6409"
"3969","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"6828/6683/6552",748,1098.5,0,"6683"
"3970","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"7106/6967/6846",769,1125.5,0,"6967"
"3971","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"7592/7464/7365",786,1126.5,0,"7464"
"3972","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"8002/7886/7797",831,1173,0,"7886"
"3973","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"8279/8160/8066",715,1024.25,0,"8160"
"3974","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"8682/8555/8441",917,1244.5,0,"8555"
"3975","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"9167/9023/8880",670,914.75,0,"9023"
"3976","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"9291/9142/8992",748,1027.25,0,"9142"
"3977","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"9669/9503/9325",864,1138.5,0,"9503"
"3978","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"9928/9747/9549",848,1137.25,0,"9747"
"3979","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"10457/10240/10005",772,1000.25,0,"10240"
"3980","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"10723/10488/10232",988,1284.5,0,"10488"
"3981","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"10991/10737/10459",1028,1348,0,"10737"
"3982","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"11258/10985/10685",704,907.75,0,"10985"
"3983","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"11393/11109/10798",925,1218.5,0,"11109"
"3984","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"11661/11358/11022",638,870.25,0,"11358"
"3985","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"11809/11494/11145",763,1011.5,0,"11494"
"3986","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"11930/11606/11246",689,904,0,"11606"
"3987","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"12159/11817/11435",725,1021.75,0,"11817"
"3988","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"12253/11904/11513",680,903.25,0,"11904"
"3989","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"12351/11993/11594",679,884.75,0,"11993"
"3990","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"12592/12214/11792",686,907,0,"12214"
"3991","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"12727/12338/11903",684,915,0,"12338"
"3992","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"12863/12462/12015",679,946.25,0,"12462"
"3993","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"12958/12549/12092",638,846.25,0,"12549"
"3994","TREPP","Grosser Treppelsee","Germany","Tb",14.452855,52.14453,"13147/12723/12247",1066,1412,0,"12723"
"3995","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/127/--",1221,1659.75,0,"127"
"3996","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/168/--",467,685.75,0,"168"
"3997","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/309/--",417,637.5,0,"309"
"3998","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/450/--",642,940.5,28,"450"
"3999","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/800/--",415,667.25,0,"800"
"4000","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/939/--",657,1167.75,0,"939"
"4001","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/97/--",765,1116,4,"97"
"4002","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/14/--",493,963.5,4,"14"
"4003","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/25/--",296,586.75,12,"25"
"4004","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/1076/--",423,771.75,0,"1076"
"4005","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/1345/--",381,668.25,4,"1345"
"4006","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/2694/--",372,676.5,0,"2694"
"4007","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3748/--",589,949.25,4,"3748"
"4008","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4204/--",408,669.75,0,"4204"
"4009","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4970/--",408,780,8,"4970"
"4010","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5665/--",457,790.25,0,"5665"
"4011","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6491/--",396,765,4,"6491"
"4012","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6939/--",399,761.25,0,"6939"
"4013","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7847/--",470,906.25,0,"7847"
"4014","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8627/--",472,903.5,0,"8627"
"4015","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9123/--",452,853.75,0,"9123"
"4016","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9279/--",667,1310,4,"9279"
"4017","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9539/--",610,1189.25,4,"9539"
"4018","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10136/--",513,992.25,0,"10136"
"4019","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/10799/--",668,1340.5,0,"10799"
"4020","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/11146/--",370,715.25,0,"11146"
"4021","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/1211/--",528,893.25,0,"1211"
"4022","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/64/--",1121,1513,12,"64"
"4023","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/33/--",568,851.75,8,"33"
"4024","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/43/--",333,522,0,"43"
"4025","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/117/--",542,772,4,"117"
"4026","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/87/--",299,456.25,4,"87"
"4027","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/53/--",767,1128.25,4,"53"
"4028","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/76/--",438,670.5,4,"76"
"4029","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/1607/--",480,738,0,"1607"
"4030","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/2102/--",561,928.5,0,"2102"
"4031","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/1860/--",599,844,0,"1860"
"4032","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/2330/--",397,618.5,8,"2330"
"4033","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/2218/--",450,713.25,0,"2218"
"4034","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/1982/--",722,1049.5,0,"1982"
"4035","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/2492/--",392,707.5,4,"2492"
"4036","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/2595/--",351,640.5,0,"2595"
"4037","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/2879/--",366,651.75,4,"2879"
"4038","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3006/--",439,800,0,"3006"
"4039","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3160/--",470,746.5,0,"3160"
"4040","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3428/--",417,768.75,0,"3428"
"4041","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3516/--",609,973.5,0,"3516"
"4042","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3232/--",422,698.5,4,"3232"
"4043","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3624/--",436,676.25,0,"3624"
"4044","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3688/--",1025,1441.75,0,"3688"
"4045","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3795/--",696,975,0,"3795"
"4046","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3841/--",557,801.25,0,"3841"
"4047","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3885/--",1762,2339.75,0,"3885"
"4048","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3929/--",1063,1487,0,"3929"
"4049","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/3971/--",472,866.75,0,"3971"
"4050","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4014/--",365,646,0,"4014"
"4051","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4119/--",353,634.75,0,"4119"
"4052","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4161/--",401,697.75,0,"4161"
"4053","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4292/--",390,664.5,4,"4292"
"4054","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4247/--",403,690.5,0,"4247"
"4055","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4337/--",393,715.5,0,"4337"
"4056","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4408/--",402,735,0,"4408"
"4057","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4457/--",314,585.25,0,"4457"
"4058","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4671/--",370,717.5,0,"4671"
"4059","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/4788/--",413,793.75,0,"4788"
"4060","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5032/--",285,520.5,4,"5032"
"4061","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5095/--",502,907.25,8,"5095"
"4062","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5159/--",355,647.75,0,"5159"
"4063","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5238/--",429,693.75,0,"5238"
"4064","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5286/--",627,1131,4,"5286"
"4065","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5350/--",220,399.5,0,"5350"
"4066","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5540/--",247,419,0,"5540"
"4067","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5603/--",495,873.75,0,"5603"
"4068","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5802/--",531,928.5,4,"5802"
"4069","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5907/--",398,679.75,0,"5907"
"4070","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5726/--",393,676.5,0,"5726"
"4071","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/5966/--",386,709,0,"5966"
"4072","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6201/--",304,551.75,8,"6201"
"4073","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6142/--",411,747.75,0,"6142"
"4074","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6317/--",198,417,16,"6317"
"4075","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6389/--",312,587.25,0,"6389"
"4076","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6550/--",272,520.75,0,"6550"
"4077","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6668/--",393,783.75,20,"6668"
"4078","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6787/--",387,768,0,"6787"
"4079","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/6847/--",279,540.75,0,"6847"
"4080","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7000/--",359,673,0,"7000"
"4081","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7063/--",395,747.25,0,"7063"
"4082","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7126/--",307,593,0,"7126"
"4083","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7190/--",403,784.25,0,"7190"
"4084","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7422/--",400,749,0,"7422"
"4085","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7490/--",390,752.25,0,"7490"
"4086","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7702/--",488,935.5,4,"7702"
"4087","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7774/--",579,1153.5,20,"7774"
"4088","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/7919/--",502,974.75,0,"7919"
"4089","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8010/--",242,460.75,4,"8010"
"4090","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8136/--",548,1040.5,0,"8136"
"4091","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8206/--",392,749.5,0,"8206"
"4092","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8344/--",534,1026,0,"8344"
"4093","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8411/--",424,812,0,"8411"
"4094","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8475/--",485,927.25,0,"8475"
"4095","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8538/--",315,604.5,0,"8538"
"4096","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8684/--",513,966.75,0,"8684"
"4097","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8737/--",470,903.25,0,"8737"
"4098","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8787/--",340,639.5,0,"8787"
"4099","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8833/--",487,920,0,"8833"
"4100","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8877/--",485,926.5,0,"8877"
"4101","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/8973/--",503,934.75,0,"8973"
"4102","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9007/--",391,739.25,0,"9007"
"4103","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9097/--",514,998,8,"9097"
"4104","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9148/--",609,1175.25,8,"9148"
"4105","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9172/--",494,936.25,0,"9172"
"4106","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9200/--",459,882.75,4,"9200"
"4107","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9238/--",483,925.5,0,"9238"
"4108","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9259/--",356,692.5,0,"9259"
"4109","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9300/--",423,815.25,0,"9300"
"4110","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9321/--",459,896.25,4,"9321"
"4111","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9343/--",386,771.25,24,"9343"
"4112","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9365/--",327,631.5,12,"9365"
"4113","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9425/--",520,987.5,0,"9425"
"4114","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9451/--",545,1054,0,"9451"
"4115","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9478/--",375,729,0,"9478"
"4116","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9508/--",536,1027,0,"9508"
"4117","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9573/--",499,968,12,"9573"
"4118","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9628/--",577,1093.25,4,"9628"
"4119","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9667/--",420,818.25,0,"9667"
"4120","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9844/--",378,740.25,0,"9844"
"4121","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9892/--",302,585.25,4,"9892"
"4122","TRIFO1","Trifoglietti","Italy","Mb",16.022222,39.548889,"--/9967/--",530,1031.5,0,"9967"
