"","Label","Name","Country","Region","LonDD","LatDD","CalYrBP","Pollen_sum","Pollen_sum.2","Abies","Juglans","Fagus","Castanea","CalYrBP.2"
"1418","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/5963/--",524,886.25,0,0,0,0,"5963"
"1419","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6001/--",543,912,0,0,1,0,"6001"
"1420","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/601/--",529,893.25,0,0,0,0,"601"
"1421","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6039/--",526,908,0,1,2,0,"6039"
"1422","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6077/--",526,911,0,0,0,0,"6077"
"1423","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6116/--",526,906.75,0,0,0,0,"6116"
"1424","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6154/--",507,882.25,0,0,0,0,"6154"
"1425","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/619/--",565,971.5,0,0,1,0,"619"
"1426","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6192/--",649,1109,0,0,0,0,"6192"
"1427","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6230/--",501,897,0,0,0,0,"6230"
"1428","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6268/--",503,876,0,0,0,0,"6268"
"1429","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6307/--",507,871.5,0,0,0,0,"6307"
"1430","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6345/--",534,902.75,0,0,0,0,"6345"
"1431","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/636/--",521,877,0,0,1,0,"636"
"1432","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6383/--",491,856.5,0,0,0,0,"6383"
"1433","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6421/--",535,904.25,0,0,0,0,"6421"
"1434","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6459/--",508,853.25,0,0,0,0,"6459"
"1435","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6497/--",545,915.75,0,0,0,0,"6497"
"1436","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6536/--",505,859.25,0,0,0,0,"6536"
"1437","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6574/--",528,910.25,0,0,0,0,"6574"
"1438","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6612/--",518,906.25,0,0,0,0,"6612"
"1439","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6650/--",514,827.25,0,0,0,0,"6650"
"1440","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6688/--",507,853.75,0,0,0,0,"6688"
"1441","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6727/--",472,799.25,0,0,0,0,"6727"
"1442","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6765/--",494,808.5,0,0,0,0,"6765"
"1443","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6803/--",511,828.5,0,0,0,0,"6803"
"1444","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6841/--",489,807.5,0,0,0,0,"6841"
"1445","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6873/--",499,804,0,0,0,0,"6873"
"1446","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6906/--",505,819.25,0,0,0,0,"6906"
"1447","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6938/--",515,812.5,0,0,0,0,"6938"
"1448","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/6970/--",505,808.75,0,0,0,0,"6970"
"1449","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7003/--",496,809.5,0,0,0,0,"7003"
"1450","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7035/--",499,825.75,0,0,0,0,"7035"
"1451","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7067/--",537,878.5,0,0,1,0,"7067"
"1452","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7100/--",478,776.25,0,0,0,0,"7100"
"1453","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7132/--",463,757,0,0,0,0,"7132"
"1454","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7164/--",463,773.75,0,0,0,0,"7164"
"1455","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7196/--",495,831.25,0,0,0,0,"7196"
"1456","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7229/--",486,793,0,0,0,0,"7229"
"1457","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7261/--",487,814.25,0,0,0,0,"7261"
"1458","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7293/--",500,809.25,0,0,0,0,"7293"
"1459","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7326/--",482,808.25,0,0,1,0,"7326"
"1460","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7358/--",466,741.5,0,0,0,0,"7358"
"1461","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7390/--",500,805,0,0,1,0,"7390"
"1462","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/74/--",436,750.5,0,1,17,0,"74"
"1463","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7422/--",471,761.75,0,0,0,0,"7422"
"1464","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7455/--",530,868,0,0,0,0,"7455"
"1465","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7487/--",491,782.5,0,0,0,0,"7487"
"1466","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7515/--",483,780.75,0,1,0,0,"7515"
"1467","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7544/--",471,747,0,0,0,0,"7544"
"1468","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7572/--",532,815,0,0,0,0,"7572"
"1469","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7600/--",514,788.75,0,0,0,0,"7600"
"1470","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7629/--",484,733,0,0,0,0,"7629"
"1471","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7657/--",526,807.5,0,0,0,0,"7657"
"1472","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7685/--",520,790.5,0,0,0,0,"7685"
"1473","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7714/--",503,771.25,0,0,0,0,"7714"
"1474","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7742/--",488,744.75,0,0,0,0,"7742"
"1475","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7770/--",497,766.75,0,0,0,0,"7770"
"1476","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7798/--",513,799,0,0,1,0,"7798"
"1477","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7827/--",492,739.5,0,0,0,0,"7827"
"1478","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7855/--",480,725,0,0,0,0,"7855"
"1479","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7883/--",519,788.5,0,0,0,0,"7883"
"1480","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7912/--",473,737,0,0,0,0,"7912"
"1481","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7940/--",483,738,0,0,0,0,"7940"
"1482","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7968/--",504,774,0,0,0,0,"7968"
"1483","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/7997/--",506,765.25,0,0,0,0,"7997"
"1484","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8025/--",508,835.5,0,0,0,0,"8025"
"1485","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8053/--",511,796.5,0,0,0,0,"8053"
"1486","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8082/--",497,766,0,0,0,0,"8082"
"1487","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8110/--",485,750,0,0,0,0,"8110"
"1488","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8138/--",503,783.5,0,0,0,0,"8138"
"1489","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8167/--",497,749.25,0,0,0,0,"8167"
"1490","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8195/--",449,711.25,0,0,0,0,"8195"
"1491","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8223/--",438,693,0,0,0,0,"8223"
"1492","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8251/--",475,752.5,0,0,0,0,"8251"
"1493","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8280/--",454,735.75,0,0,0,0,"8280"
"1494","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8308/--",444,706,0,0,1,0,"8308"
"1495","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8336/--",479,796,0,0,0,0,"8336"
"1496","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8365/--",491,803.75,0,0,0,0,"8365"
"1497","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8393/--",467,730,0,0,0,0,"8393"
"1498","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8421/--",436,694.5,0,0,0,0,"8421"
"1499","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8450/--",443,704.25,0,0,1,0,"8450"
"1500","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8478/--",446,693,0,0,0,0,"8478"
"1501","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8506/--",434,679.75,0,0,0,0,"8506"
"1502","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8535/--",432,655,0,0,0,0,"8535"
"1503","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8563/--",425,663.5,0,0,0,0,"8563"
"1504","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8591/--",451,693,0,0,0,0,"8591"
"1505","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8619/--",439,678.5,0,0,0,0,"8619"
"1506","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8648/--",437,685,0,0,0,0,"8648"
"1507","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8676/--",440,671,0,0,0,0,"8676"
"1508","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8704/--",433,684,0,0,0,0,"8704"
"1509","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8733/--",433,669.75,0,0,1,0,"8733"
"1510","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8761/--",422,637,0,0,0,0,"8761"
"1511","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8792/--",430,640.25,0,0,0,0,"8792"
"1512","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8824/--",417,646.75,0,0,0,0,"8824"
"1513","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8855/--",418,645.75,0,0,0,0,"8855"
"1514","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8886/--",438,660,0,0,0,0,"8886"
"1515","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8918/--",421,660,0,0,0,0,"8918"
"1516","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8949/--",436,671.25,0,0,0,0,"8949"
"1517","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/8980/--",421,642,0,0,0,0,"8980"
"1518","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9012/--",425,651.25,0,0,0,0,"9012"
"1519","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9043/--",414,621,0,0,0,0,"9043"
"1520","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9074/--",437,668.5,0,0,0,0,"9074"
"1521","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/91/--",436,774.25,0,0,21,0,"91"
"1522","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9106/--",422,624.5,0,0,0,0,"9106"
"1523","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9137/--",423,612.75,0,0,0,0,"9137"
"1524","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9168/--",422,609.75,0,0,0,0,"9168"
"1525","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9200/--",421,627.5,0,0,0,0,"9200"
"1526","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9231/--",460,680.75,0,0,0,0,"9231"
"1527","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9262/--",428,649,0,0,0,0,"9262"
"1528","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9294/--",438,675.75,0,0,0,0,"9294"
"1529","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9325/--",418,628.25,0,0,0,0,"9325"
"1530","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9356/--",429,645,0,0,0,0,"9356"
"1531","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9388/--",439,662.75,0,0,0,0,"9388"
"1532","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9419/--",425,627.25,0,0,0,0,"9419"
"1533","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9450/--",414,608.5,0,0,0,0,"9450"
"1534","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9482/--",428,629.5,0,0,0,0,"9482"
"1535","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9513/--",434,658,0,0,0,0,"9513"
"1536","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9545/--",431,643,0,0,0,0,"9545"
"1537","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9576/--",421,638,0,0,0,0,"9576"
"1538","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9607/--",468,708,0,0,0,0,"9607"
"1539","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9639/--",428,649.75,0,0,0,0,"9639"
"1540","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9670/--",432,633,0,0,0,0,"9670"
"1541","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9690/--",418,595.25,0,0,0,0,"9690"
"1542","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9709/--",423,587.25,0,0,0,0,"9709"
"1543","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9729/--",436,642.5,0,0,0,0,"9729"
"1544","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9748/--",426,621.75,0,0,0,0,"9748"
"1545","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9768/--",414,582.75,0,0,0,0,"9768"
"1546","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9788/--",425,583.25,0,0,0,0,"9788"
"1547","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9807/--",401,575,0,0,0,0,"9807"
"1548","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9827/--",438,597,0,0,0,0,"9827"
"1549","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9847/--",411,572.25,0,0,0,0,"9847"
"1550","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9866/--",463,671.75,0,0,0,0,"9866"
"1551","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9886/--",412,575.75,0,0,0,0,"9886"
"1552","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9906/--",432,615,0,0,0,0,"9906"
"1553","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9925/--",410,567,0,0,0,0,"9925"
"1554","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9945/--",412,573.5,0,0,0,0,"9945"
"1555","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9965/--",397,561.5,0,0,0,0,"9965"
"1556","CRANE","Cranes moor","United Kingdom","Ta",-1.73,50.83,"--/9984/--",406,578.75,0,0,0,0,"9984"
"1557","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"-41",540,1037.25,0,0,0,0,"-41"
"1558","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"1159",410,793,0,0,0,0,"1159"
"1559","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"1366",151,274.25,0,0,0,0,"1366"
"1560","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"1470",219,279.75,0,0,0,0,"1470"
"1561","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"1574",258,356.25,0,0,0,0,"1574"
"1562","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"1678",417,697.5,0,0,1,0,"1678"
"1563","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"1781",602,1075.75,0,0,1,0,"1781"
"1564","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"1885",435,739.5,0,0,0,0,"1885"
"1565","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"1989",544,961.25,0,0,0,0,"1989"
"1566","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"2093",515,917.5,0,0,0,0,"2093"
"1567","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"2197",514,928.25,0,0,0,0,"2197"
"1568","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"2292",442,822.5,0,0,0,0,"2292"
"1569","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"236",588,1168.5,0,0,0,0,"236"
"1570","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"2382",636,1153.5,0,0,1,0,"2382"
"1571","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"2473",310,542.75,0,0,0,0,"2473"
"1572","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"2563",479,863.5,0,0,0,0,"2563"
"1573","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"2653",535,966.5,0,0,0,0,"2653"
"1574","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"2744",485,841.75,0,1,2,0,"2744"
"1575","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"2834",590,1103.5,0,1,0,0,"2834"
"1576","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"2925",624,1210.5,0,0,0,0,"2925"
"1577","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"3015",597,1163.25,0,0,0,0,"3015"
"1578","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"3105",521,997,0,0,0,0,"3105"
"1579","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"3196",582,1137,0,0,0,0,"3196"
"1580","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"3286",635,1232.5,0,0,0,0,"3286"
"1581","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"3376",220,420.5,0,0,0,0,"3376"
"1582","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"3557",592,1153.25,0,0,0,0,"3557"
"1583","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"3648",522,945.75,0,0,1,0,"3648"
"1584","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"3738",210,373.5,0,0,0,0,"3738"
"1585","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"3828",399,662.25,0,0,0,0,"3828"
"1586","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"3919",231,409.5,0,0,0,0,"3919"
"1587","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"4009",213,389.25,0,0,0,0,"4009"
"1588","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"4099",246,435.75,0,0,0,0,"4099"
"1589","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"4190",330,569.25,0,0,0,0,"4190"
"1590","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"420",326,623.5,0,0,0,0,"420"
"1591","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"4280",258,425.25,0,0,0,0,"4280"
"1592","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"4371",223,365.75,0,0,0,0,"4371"
"1593","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"4461",125,220.75,0,0,0,0,"4461"
"1594","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"4597",154,273.5,0,0,0,0,"4597"
"1595","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"513",260,473.5,0,0,0,0,"513"
"1596","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"605",203,367.75,0,0,0,0,"605"
"1597","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"697",162,293.25,0,0,0,0,"697"
"1598","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"790",255,464.25,0,0,0,0,"790"
"1599","EBRO","Central Ebro Desert","Spain","Ma",-0.3,41.2,"882",283,520.25,0,0,0,0,"882"
"1600","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/-45/--",882,1622.25,0,0,0,1,"-45"
"1601","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/1119/--",473,787.75,0,0,0,0,"1119"
"1602","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/1274/--",385,664.25,0,0,0,0,"1274"
"1603","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/1430/--",572,988,0,0,0,0,"1430"
"1604","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/149/--",592,973.25,0,0,0,0,"149"
"1605","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/1623/--",468,704.25,0,0,0,2,"1623"
"1606","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/1838/--",466,816.5,0,0,0,0,"1838"
"1607","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/2054/--",356,529,0,0,0,0,"2054"
"1608","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/2377/--",461,677.5,0,0,0,0,"2377"
"1609","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/2646/--",578,1045.75,0,0,0,0,"2646"
"1610","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/2808/--",472,679.25,0,0,0,0,"2808"
"1611","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/3024/--",496,807.5,0,0,0,0,"3024"
"1612","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/3239/--",465,645,0,0,0,0,"3239"
"1613","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/343/--",649,1039.25,0,0,0,1,"343"
"1614","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/3455/--",499,741.5,0,0,0,0,"3455"
"1615","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/3670/--",586,815,0,0,0,0,"3670"
"1616","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/3886/--",550,869,0,0,0,0,"3886"
"1617","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/4101/--",554,808.75,0,0,0,0,"4101"
"1618","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/4317/--",512,739.75,0,0,0,0,"4317"
"1619","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/4568/--",353,494.5,0,0,0,0,"4568"
"1620","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/4925/--",515,784.75,0,0,0,0,"4925"
"1621","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/498/--",562,966.5,0,0,0,0,"498"
"1622","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/5282/--",449,689.5,0,0,0,0,"5282"
"1623","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/5639/--",410,607,0,0,0,0,"5639"
"1624","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/5996/--",405,579,0,0,0,0,"5996"
"1625","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/6353/--",480,753,0,0,0,0,"6353"
"1626","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/653/--",441,724.5,0,0,0,1,"653"
"1627","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/6711/--",418,625.25,0,0,0,0,"6711"
"1628","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/7068/--",548,934,0,0,0,0,"7068"
"1629","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/7425/--",418,596,0,0,0,0,"7425"
"1630","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/7782/--",532,824.75,0,0,0,0,"7782"
"1631","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/809/--",421,729.5,0,0,0,0,"809"
"1632","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/8139/--",482,674.5,0,0,0,1,"8139"
"1633","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/8496/--",441,677.25,0,0,0,0,"8496"
"1634","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/8853/--",617,991.75,0,0,0,0,"8853"
"1635","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/9210/--",440,719.5,0,0,0,0,"9210"
"1636","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/9523/--",505,730.25,0,0,0,0,"9523"
"1637","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/9531/--",715,1072.25,0,0,0,0,"9531"
"1638","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/9538/--",665,1006,0,0,0,0,"9538"
"1639","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/9546/--",595,897.5,0,0,0,0,"9546"
"1640","ELCA","El Carrizal de Cuellar","Spain","Ma",-4.15,41.32,"--/9553/--",477,716.25,0,0,0,0,"9553"
